dept_id,univ_id,department,學群,學類,category_id
050872,050,觀光管理學系旅運暨運動觀光事業組(高雄校區),民生與餐旅學群,休閒旅遊管理學類,1101
050882,050,休閒產業管理學系遊憩運動企劃組(高雄校區),民生與餐旅學群,休閒旅遊管理學類,1101
051012,051,企業管理學系行銷組,管理學群,行銷經營學類,1604
051022,051,企業管理學系數位經營組,管理學群,企業管理學類,1601
051032,051,企業管理學系企業永續發展組,管理學群,企業管理學類,1601
051042,051,企業管理學系創新應用組,管理學群,企業管理學類,1601
051052,051,企業管理學系(青年儲蓄帳戶組),管理學群,企業管理學類,1601
051062,051,國際企業學系國際經營管理組,財經學群,國際企業學類,1704
051072,051,國際企業學系金融貿易組,財經學群,國際企業學類,1704
051082,051,國際企業學系航運物流組,財經學群,國際企業學類,1704
051092,051,會計資訊學系財務應用組,管理學群,會計學類,1602
051102,051,會計資訊學系稅務應用組,管理學群,會計學類,1602
051112,051,會計資訊學系產業實習組,管理學群,會計學類,1602
051122,051,航運管理學系,財經學群,航運管理學類,1705
051132,051,財務金融學系金融科技組,財經學群,財務金融學類,1703
051142,051,財務金融學系投資理財組,財經學群,財務金融學類,1703
051152,051,財務金融學系金融實務組,財經學群,財務金融學類,1703
051162,051,財務金融學系產業實習組,財經學群,財務金融學類,1703
051172,051,財務金融學系(青年儲蓄帳戶組),財經學群,財務金融學類,1703
051182,051,觀光與餐飲管理學系專業技術組,民生與餐旅學群,餐旅管理學類,1102
051192,051,觀光與餐飲管理學系日韓交流組,民生與餐旅學群,餐旅管理學類,1102
051202,051,觀光與餐飲管理學系國際雙聯組,民生與餐旅學群,餐旅管理學類,1102
051212,051,觀光與餐飲管理學系(青年儲蓄帳戶組),民生與餐旅學群,餐旅管理學類,1102
051222,051,醫務管理學系,生命科學學群,醫務管理學類,0708
051232,051,生物科技學系生技醫學組,生命科學學群,生物科技學類,0704
051242,051,生物科技學系生物檢測組,生命科學學群,生物科技學類,0704
051252,051,健康心理學系,社會與心理學群,心理學類,1001
051262,051,保健營養學系,生命科學學群,營養與健康學類,0703
051272,051,護理學系,醫藥衛生學群,護理學類,1804
051282,051,職業安全與衛生學系職業安全衛生管理組,工程學群,安全衛生學類,1901
051292,051,職業安全與衛生學系安全衛生AI科技組,工程學群,安全衛生學類,1901
051302,051,職業安全與衛生學系職業安全組,工程學群,安全衛生學類,1901
051312,051,職業安全與衛生學系職業衛生組,工程學群,安全衛生學類,1901
051322,051,職業安全與衛生學系(青年儲蓄帳戶組),工程學群,安全衛生學類,1901
051332,051,食品安全衛生與檢驗學士學位學程食品安全管理組,生命科學學群,食品科學學類,0703
051342,051,食品安全衛生與檢驗學士學位學程食品科技組,生命科學學群,食品科學學類,0703
051352,051,食品安全衛生與檢驗學士學位學程食品檢驗組,生命科學學群,食品科學學類,0703
051362,051,消防安全學士學位學程消防實務管理組,工學學群,消防科技學類,1902
051372,051,消防安全學士學位學程火場鑑識組,工學學群,消防科技學類,1902
051382,051,消防安全學士學位學程消防防災技術組,工學學群,消防科技學類,1902
051392,051,消防安全學士學位學程(青年儲蓄帳戶組),工學學群,消防科技學類,1902
051402,051,綠能與環境資源學系綠能產業管理組,地球與環境學群,環境管理學類,0504
051412,051,綠能與環境資源學系綠能產業實務組,地球與環境學群,環境管理學類,0504
051422,051,綠能與環境資源學系綠能環境科技組,地球與環境學群,環境科學學類,0503
051432,051,營建工程安全學士學位學程,工程學群,土木工程學類,0205
051442,051,大眾傳播學系,大眾傳播學群,新聞傳播學類,1101
051452,051,翻譯學系智慧科技與經貿媒體跨域組,外語學群,翻譯學類,1205
051462,051,翻譯學系語文教學與觀光會展實務組,外語學群,翻譯學類,1205
051472,051,社會工作學系A組,社會與心理學群,社會工作學類,1003
051482,051,社會工作學系B組,社會與心理學群,社會工作學類,1003
051492,051,社會工作學系(青年儲蓄帳戶組),社會與心理學群,社會工作學類,1003
051502,051,應用日語學系語文翻譯組,外語學群,日本語文學類,1203
051512,051,應用日語學系觀光產業組,外語學群,日本語文學類,1203
051522,051,數位媒體設計學系數位媒體設計組,藝術學群,新媒體/設計學類,0904
051532,051,數位媒體設計學系互動設計組,藝術學群,新媒體/設計學類,0904
051542,051,資訊工程學系,資訊學群,資訊工程學類,1606
051552,051,資訊工程學系(APCS組),資訊學群,資訊工程學類,1606
051562,051,美術學系藝術創作組,藝術學群,美術學類,0901
051572,051,美術學系應用藝術組,藝術學群,美術學類,0901
051582,051,書畫藝術學系甲組,藝術學群,書畫藝術學類,0902
051592,051,書畫藝術學系乙組,藝術學群,書畫藝術學類,0902
051602,051,運動競技學系,體育學群,運動競技學類,2001
056012,056,圖文傳播藝術學系,藝術學群,新媒體/設計學類,0904
056022,056,廣播電視學系,大眾傳播學群,傳播製作學類,1102
056032,056,電影學系,大眾傳播學群,傳播製作學類,1102
056042,056,戲劇學系,藝術學群,戲劇學類,0905
056052,056,音樂學系,藝術學群,音樂學類,0903
056062,056,中國音樂學系作曲組,藝術學群,音樂學類,0903
056072,056,中國音樂學系聲樂組,藝術學群,音樂學類,0903
056082,056,中國音樂學系管樂組,藝術學群,音樂學類,0903
056092,056,中國音樂學系彈弦組,藝術學群,音樂學類,0903
056102,056,中國音樂學系撥弦組,藝術學群,音樂學類,0903
056112,056,中國音樂學系擦弦組（一）–胡琴,藝術學群,音樂學類,0903
056122,056,中國音樂學系擦弦組（二）–低音擦弦,藝術學群,音樂學類,0903
056132,056,中國音樂學系擊樂組,藝術學群,音樂學類,0903
056142,056,美術學系,藝術學群,美術學類,0901
056152,056,書畫藝術學系,藝術學群,書畫藝術學類,0902
056162,056,雕塑學系,藝術學群,美術學類,0901
056172,056,古蹟藝術修護學系,藝術學群,文物保存學類,1307
056182,056,視覺傳達設計學系,藝術學群,新媒體/設計學類,0904
056192,056,工藝設計學系,藝術學群,工藝設計學類,0906
056202,056,多媒體動畫藝術學系,藝術學群,新媒體/設計學類,0904
056212,056,舞蹈學系,藝術學群,舞蹈學類,0907
058012,058,中國語文學系,文史哲學群,中國語文學類,1304
058022,058,外國語文學系,外語學群,外語學類,1201
058032,058,社會政策與社會工作學系,社會與心理學群,社會工作學類,1003
058042,058,公共行政與政策學系,法政學群,公共政策學類,1505
058052,058,歷史學系,文史哲學群,歷史學類,1305
058062,058,東南亞學系,社會與心理學群,區域研究學類,1006
058072,058,國際企業學系,財經學群,國際企業學類,1704
058082,058,經濟學系,財經學群,經濟學類,1707
058092,058,資訊管理學系,資訊學群,資訊管理學類,1607
058102,058,資訊管理學系(資安組),資訊學群,資訊管理學類,1607
058112,058,財務金融學系,財經學群,財務金融學類,1703
058122,058,觀光休閒與餐旅管理學系觀光休閒組,民生與餐旅學群,休閒旅遊管理學類,1101
058132,058,觀光休閒與餐旅管理學系餐旅管理組,民生與餐旅學群,餐旅管理學類,1102
058142,058,管理學院學士班,管理學群,企業管理學類,1601
058152,058,國際文教與比較教育學系,教育學群,教育學類,1401
058162,058,教育政策與行政學系,教育學群,教育行政學類,1405
058172,058,諮商心理與人力資源發展學系諮商心理組,社會與心理學群,心理學類,1001
058182,058,諮商心理與人力資源發展學系終身學習與人力資源發展組,社會與心理學群,人力資源學類,1007
058192,058,教育學院學士班教育科技與資訊組,教育學群,教育科技學類,1406
058202,058,教育學院學士班教育心理與輔導組,教育學群,心理與輔導學類,1402
058212,058,資訊工程學系,資訊學群,資訊工程學類,1606
058222,058,資訊工程學系(APCS組),資訊學群,資訊工程學類,1606
058232,058,資訊工程學系(資安組),資訊學群,資訊工程學類,1606
058242,058,土木工程學系,工程學群,土木工程學類,0201
058252,058,電機工程學系,工程學群,電機工程學類,0203
058262,058,應用化學系,自然科學學群,化學學類,0102
058272,058,應用材料及光電工程學系,工程學群,材料科學學類,0204
058282,058,科技學院學士班,工程學群,工程學類,0200
058292,058,科技學院學士班(資安組),工程學群,工程學類,0200
058302,058,護理學系,醫藥衛生學群,護理學類,1804
059012,059,財務金融學系,財經學群,財務金融學類,1703
059022,059,財務金融學系證券投資組,財經學群,財務金融學類,1703
059032,059,財務金融學系AI智慧理財組,財經學群,財務金融學類,1703
059042,059,企業管理學系經營管理組,管理學群,企業管理學類,1601
059052,059,企業管理學系行銷企劃組,管理學群,企業管理學類,1601
059062,059,企業管理學系創新創業組,管理學群,企業管理學類,1601
059072,059,企業管理學系文創管理組,管理學群,企業管理學類,1601
059082,059,旅遊管理學系觀光旅遊經營組,民生與餐旅學群,休閒旅遊管理學類,1101
059092,059,旅遊管理學系觀光導覽組,民生與餐旅學群,休閒旅遊管理學類,1101
059102,059,旅遊管理學系旅館管理組,民生與餐旅學群,餐旅管理學類,1102
059112,059,旅遊管理學系餐宴廚藝組,民生與餐旅學群,餐旅管理學類,1102
059122,059,管理學院國際企業學士學位學程,財經學群,國際企業學類,1704
059132,059,管理學院國際企業學士學位學程國際數位行銷組,財經學群,國際企業學類,1704
059142,059,生死學系殯葬服務組,社會與心理學群,心理學類,1001
059152,059,生死學系諮商組,社會與心理學群,心理學類,1001
059162,059,幼兒教育學系幼兒教保組,教育學群,幼兒教育學類,1403
059172,059,幼兒教育學系多元創新組,教育學群,幼兒教育學類,1403
059182,059,文學系,文史哲學學群,文學學類,1301
059192,059,文學系藝文創作組,文史哲學學群,文學學類,1301
059202,059,外國語文學系應用英語組,外語學群,外國語文學類,1201
059212,059,外國語文學系英日組,外語學群,外國語文學類,1201
059222,059,社會工作學系,社會與心理學群,社會工作學類,1003
059232,059,社會工作學系長期照顧管理組,社會與心理學群,社會工作學類,1003
059242,059,社會工作學系家庭社會工作組,社會與心理學群,社會工作學類,1003
059252,059,社會工作學系兒少社會工作組,社會與心理學群,社會工作學類,1003
059262,059,社會工作學系醫務社會工作組,社會與心理學群,社會工作學類,1003
059272,059,傳播學系廣告公關新聞組,大眾傳播學群,新聞傳播學類,1801
059282,059,傳播學系數位影音製作組,大眾傳播學群,新聞傳播學類,1801
059292,059,傳播學系影劇表演藝術組,大眾傳播學群,新聞傳播學類,1801
059302,059,國際事務與企業學系,財經學群,國際企業學類,1704
059312,059,國際事務與企業學系國際政經與貿易組,財經學群,國際企業學類,1704
059322,059,國際事務與企業學系公共事務與管理組,財經學群,國際企業學類,1704
059332,059,視覺藝術與設計學系繪畫文創組,藝術學群,新媒體與設計學類,0904
059342,059,視覺藝術與設計學系數位設計組,藝術學群,新媒體與設計學類,0904
059352,059,音樂跨域設計與藝術管理學士學位學程展演創作組,藝術學群,音樂學類,0903
059362,059,音樂跨域設計與藝術管理學士學位學程藝術管理組,藝術學群,音樂學類,0903
059372,059,建築學系,工程學群,建築學類,0206
059382,059,建築學系社會組,工程學群,建築學類,0206
059392,059,建築學系自然組,工程學群,建築學類,0206
059402,059,產品與室內設計學系,藝術學群,新媒體與設計學類,0904
059412,059,產品與室內設計學系(青年儲蓄帳戶組),藝術學群,新媒體與設計學類,0904
059422,059,資訊工程學系,資訊學群,資訊工程學類,1606
059432,059,資訊工程學系人工智慧科技組,資訊學群,資訊工程學類,1606
059442,059,資訊工程學系資訊電子組,資訊學群,資訊工程學類,1606
059452,059,資訊工程學系互動遊戲設計組,資訊學群,資訊工程學類,1606
059462,059,自然生物科技學系,生命科學學群,生物科技學類,0704
059472,059,自然生物科技學系生技療癒組,生命科學學群,生物科技學類,0704
059482,059,自然生物科技學系食品生技組,生命科學學群,生物科技學類,0704
059492,059,資訊管理學系,資訊學群,資訊管理學類,1607
059502,059,資訊管理學系人工智慧應用組,資訊學群,資訊管理學類,1607
059512,059,資訊管理學系大數據分析組,資訊學群,資訊管理學類,1607
059522,059,半導體應用學士學位學程IC設計組,工程學群,電子與半導體工程學類,0208
059532,059,半導體應用學士學位學程IC製程組,工程學群,電子與半導體工程學類,0208
059542,059,半導體應用學士學位學程封裝與材料組,工程學群,電子與半導體工程學類,0208
060012,060,體育學系(一般組),教育學群,體育學類,1404
060022,060,體育學系(青年儲蓄帳戶組),教育學群,體育學類,1404
060032,060,休閒運動學系,民生與餐旅學群,休閒旅遊管理學類,1101
060042,060,運動事業管理學系,管理學群,企業管理學類,1601
060052,060,運動健康科學學系,醫藥衛生學群,醫學相關學類,0608
060062,060,運動資訊與傳播學系,大眾傳播學群,傳播與媒體學類,1802
060072,060,體育學系(運動專長組),教育學群,體育學類,1404
063012,063,藝術史與文化資產學系,文史哲學學群,藝術史與文化資產學類,1307
063022,063,應用音樂學系,藝術學群,音樂學類,0903
063032,063,材質創作與設計系,藝術學群,新媒體與設計學類,0904
063042,063,材質創作與設計系(青年儲蓄帳戶組),藝術學群,新媒體與設計學類,0904
065012,065,社會工作學系,社會與心理學群,社會工作學類,1003
065022,065,應用心理學系,社會與心理學群,心理學類,1001
065032,065,法律學系,法政學群,法律學類,1501
065042,065,大眾傳播學系,大眾傳播學群,新聞傳播學類,1801
065052,065,應用日語學系,外語學群,外國語文學類,1201
065062,065,餐旅管理學系,民生與餐旅學群,餐旅管理學類,1102
065072,065,視覺傳達設計學系,藝術學群,新媒體與設計學類,0904
065082,065,藝術與創意設計學系,藝術學群,新媒體與設計學類,0904
079012,079,人文與資訊學系,文史哲學群,文化與產業學類,1302
079022,079,宗教文化與資訊管理學系,文史哲學群,宗教學類,1304
079032,079,宗教文化與資訊管理學系生命關懷組,文史哲學群,宗教學類,1304
079042,079,宗教文化與資訊管理學系資訊與文創組,文史哲學群,文化與產業學類,1302
079052,079,應用日語學系,外語學群,日語文學類,1203
079062,079,應用日語學系(青年儲蓄帳戶組),外語學群,日語文學類,1203
079072,079,資訊工程學系人工智慧應用組,資訊學群,資訊工程學類,0101
079082,079,資訊工程學系多媒體遊戲設計組,資訊學群,資訊工程學類,0101
079092,079,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
079102,079,資訊工程學系(青年儲蓄帳戶組),資訊學群,資訊工程學類,0101
079112,079,法律學系財經科技法律組,法政學群,法律學類,1501
079122,079,法律學系法律應用實務組,法政學群,法律學類,1501
079132,079,財務金融學系,財經學群,財務金融學類,1701
079142,079,財務金融學系(青年儲蓄帳戶組),財經學群,財務金融學類,1701
079152,079,國際經營與貿易學系,管理學群,國際企業學類,1604
079162,079,國際經營與貿易學系(青年儲蓄帳戶組),管理學群,國際企業學類,1604
079172,079,經濟學系,財經學群,經濟學類,1707
079182,079,企業管理學系,管理學群,企業管理學類,1601
079192,079,運動管理學系,遊憩與運動學群,運動管理學類,1802
079202,079,運動資訊傳播學系,遊憩與運動學群,運動管理學類,1802
079212,079,運動資訊傳播學系(青年儲蓄帳戶組),遊憩與運動學群,運動管理學類,1802
079222,079,觀光事業學系,遊憩與運動學群,觀光事業學類,1801
079232,079,航空事業學系,管理學群,運輸物流管理學類,1607
079242,079,音樂應用學系-跨域應用組,藝術學群,音樂學類,0902
079252,079,音樂應用學系-音樂表演組,藝術學群,音樂學類,0902
099012,099,法律學系法學組,法政學群,法律學類,1501
099022,099,法律學系法學組(飛鳶組),法政學群,法律學類,1501
099032,099,法律學系司法組,法政學群,法律學類,1501
099042,099,法律學系司法組(飛鳶組),法政學群,法律學類,1501
099052,099,法律學系財經法組,法政學群,財經法律學類,1503
099062,099,法律學系財經法組(飛鳶組),法政學群,財經法律學類,1503
099072,099,企業管理學系,管理學群,企業管理學類,1601
099082,099,企業管理學系(飛鳶組),管理學群,企業管理學類,1601
099092,099,金融與合作經營學系,財經學群,金融學類,1706
099102,099,金融與合作經營學系(飛鳶組),財經學群,金融學類,1706
099112,099,會計學系,財經學群,會計學類,1702
099122,099,會計學系(飛鳶組),財經學群,會計學類,1702
099132,099,統計學系,財經學群,統計學類,1707
099142,099,統計學系(飛鳶組),財經學群,統計學類,1707
099152,099,休閒運動管理學系,遊憩與運動學群,休閒管理學類,1803
099162,099,休閒運動管理學系(飛鳶組),遊憩與運動學群,休閒管理學類,1803
099172,099,公共行政暨政策學系,法政學群,行政管理學類,1505
099182,099,公共行政暨政策學系(飛鳶組),法政學群,行政管理學類,1505
099192,099,財政學系,財經學群,財稅學類,1705
099202,099,財政學系(飛鳶組),財經學群,財稅學類,1705
099212,099,不動產與城鄉環境學系甲組,法政學群,地政與土地資產管理學類,1506
099222,099,不動產與城鄉環境學系乙組,法政學群,地政與土地資產管理學類,1506
099232,099,不動產與城鄉環境學系(飛鳶組),法政學群,地政與土地資產管理學類,1506
099242,099,經濟學系,財經學群,經濟學類,1707
099252,099,經濟學系(飛鳶組),財經學群,經濟學類,1707
099262,099,社會學系,社會與心理學群,社會學學類,1002
099272,099,社會學系(飛鳶組),社會與心理學群,社會學學類,1002
099282,099,社會工作學系,社會與心理學群,社會工作學類,1003
099292,099,社會工作學系(飛鳶組),社會與心理學群,社會工作學類,1003
099302,099,中國文學系,文史哲學群,中國語文學類,1301
099312,099,中國文學系(飛鳶組),文史哲學群,中國語文學類,1301
099322,099,應用外語學系,外語學群,英語文學類,1201
099332,099,應用外語學系(飛鳶組),外語學群,英語文學類,1201
099342,099,歷史學系,文史哲學群,歷史學類,1305
099352,099,歷史學系(飛鳶組),文史哲學群,歷史學類,1305
099362,099,資訊工程學系,資訊學群,資訊工程學類,0101
099372,099,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
099382,099,資訊工程學系(飛鳶組),資訊學群,資訊工程學類,0101
099392,099,通訊工程學系,工程學群,通訊工程學類,0204
099402,099,通訊工程學系(飛鳶組),工程學群,通訊工程學類,0204
099412,099,電機工程學系,工程學群,電機工程學類,0201
099422,099,電機工程學系(飛鳶組),工程學群,電機工程學類,0201
100012,100,教育學系,教育學群,教育學類,1401
100022,100,教育學系(公費生A組),教育學群,教育學類,1401
100032,100,教育學系(公費生B組),教育學群,教育學類,1401
100042,100,輔導與諮商學系,教育學群,輔導與諮商學類,1014
100052,100,特殊教育學系,教育學群,特殊教育學類,1404
100062,100,幼兒教育學系,教育學群,幼兒教育學類,1406
100072,100,數位學習設計與管理學系,資訊學群,數位學習學類,0106
100082,100,中國文學系,文史哲學群,中國語文學類,1301
100092,100,應用歷史學系,文史哲學群,歷史學類,1305
100102,100,外國語言學系英語教學組,外語學群,英語教育學類,1205
100112,100,外國語言學系應用外語組,外語學群,英語文學類,1201
100122,100,企業管理學系,管理學群,企業管理學類,1601
100132,100,應用經濟學系,財經學群,經濟學類,1707
100142,100,科技管理學系,管理學群,企業管理學類,1601
100152,100,資訊管理學系,資訊學群,資訊管理學類,0107
100162,100,資訊管理學系(資安組),資訊學群,資訊管理學類,0107
100172,100,行銷與觀光管理學系,管理學群,行銷經營學類,1609
100182,100,行銷與觀光管理學系(青年儲蓄帳戶組),管理學群,行銷經營學類,1609
100192,100,財務金融學系,財經學群,財務金融學類,1701
100202,100,財務金融學系(青年儲蓄帳戶組),財經學群,財務金融學類,1701
100212,100,農藝學系,生物資源學群,農藝學類,0604
100222,100,園藝學系,生物資源學群,園藝學類,0606
100232,100,森林暨自然資源學系,生物資源學群,森林學類,0607
100242,100,木質材料與設計學系,生物資源學群,森林學類,0607
100252,100,動物科學系,生物資源學群,動物科學學類,0605
100262,100,農業生物科技學系,生物資源學群,生物科技學類,0505
100272,100,景觀學系,建築與設計學群,景觀與空間設計學類,0803
100282,100,植物醫學系,生物資源學群,植物保護與昆蟲學類,0602
100292,100,電子物理學系,數理化學群,物理學類,0303
100302,100,應用化學系,數理化學群,化學學類,0302
100312,100,應用數學系,數理化學群,數學學類,0301
100322,100,資訊工程學系,資訊學群,資訊工程學類,0101
100332,100,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
100342,100,生物機電工程學系,工程學群,機械工程學類,0206
100352,100,生物機電工程學系(青年儲蓄帳戶組),工程學群,機械工程學類,0206
100362,100,土木與水資源工程學系,工程學群,土木工程學類,0208
100372,100,電機工程學系,工程學群,電機工程學類,0201
100382,100,機械與能源工程學系,工程學群,機械工程學類,0206
100392,100,食品科學系,醫藥衛生學群,食品營養保健學類,0409
100402,100,水生生物科學系,生命科學學群,生物科技學類,0505
100412,100,生物資源學系,生物資源學群,生物資源學類,0609
100422,100,生化科技學系,生命科學學群,生化學類,0305
100432,100,微生物免疫與生物藥學系,生命科學學群,生命科學學類,0504
100442,100,獸醫學系,生物資源學群,獸醫學類,0610
100452,100,音樂學系(A組),藝術學群,音樂學類,0902
100462,100,音樂學系(B組),藝術學群,音樂學類,0902
100472,100,視覺藝術學系,藝術學群,藝術與設計學類,0904
100482,100,視覺藝術學系(青年儲蓄帳戶組),藝術學群,藝術與設計學類,0904
100492,100,體育與健康休閒學系,遊憩與運動學群,運動保健學類,1804
101012,101,西洋語文學系,外語學群,英語文學類,1201
101022,101,運動健康與休閒學系,遊憩與運動學群,運動保健學類,1804
101032,101,東亞語文學系日語組,外語學群,日語文學類,1203
101042,101,東亞語文學系韓語組,外語學群,東方語文學類,1204
101052,101,東亞語文學系越語組,外語學群,東方語文學類,1204
101062,101,法律學系,法政學群,法律學類,1501
101072,101,政治法律學系,法政學群,政治學類,1504
101082,101,財經法律學系,法政學群,財經法律學類,1503
101092,101,應用經濟學系,財經學群,經濟學類,1707
101102,101,亞太工商管理學系企業管理組,管理學群,企業管理學類,1601
101112,101,亞太工商管理學系工業管理組,管理學群,工業工程與管理學類,1608
101122,101,資訊管理學系,資訊學群,資訊管理學類,0107
101132,101,資訊管理學系(資安組),資訊學群,資訊管理學類,0107
101142,101,財務金融學系,財經學群,財務金融學類,1701
101152,101,應用數學系,數理化學群,數學學類,0301
101162,101,應用化學系,數理化學群,化學學類,0302
101172,101,應用物理學系,數理化學群,物理學類,0303
101182,101,生命科學系,生命科學學群,生命科學學類,0504
101192,101,電機工程學系,工程學群,電機工程學類,0201
101202,101,電機工程學系(青年儲蓄帳戶組),工程學群,電機工程學類,0201
101212,101,土木與環境工程學系土木工程組,工程學群,土木工程學類,0208
101222,101,土木與環境工程學系環境工程組,工程學群,環境工程學類,0213
101232,101,化學工程及材料工程學系,工程學群,材料工程學類,0211
101242,101,資訊工程學系,資訊學群,資訊工程學類,0101
101252,101,資訊工程學系(資安組),資訊學群,資訊工程學類,0101
101262,101,建築學系,建築與設計學群,建築學類,0802
101272,101,工藝與創意設計學系,建築與設計學群,商業設計學類,0806
108012,108,醫學系,醫藥衛生學群,醫學學類,0401
108022,108,醫學系(公費生),醫藥衛生學群,醫學學類,0401
108032,108,藥學系,醫藥衛生學群,藥學學類,0408
108042,108,醫學檢驗生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
108052,108,物理治療學系,醫藥衛生學群,物理治療學類,0405
108062,108,公共衛生學系,醫藥衛生學群,公共衛生學類,0402
108072,108,分子生物暨人類遺傳學系,生命科學學群,生命科學學類,0504
108082,108,醫學影像暨放射科學系,醫藥衛生學群,醫學影像暨放射科學學類,0408
108092,108,護理學系,醫藥衛生學群,護理學類,0406
108102,108,資訊工程學系,資訊學群,資訊工程學類,0101
108112,108,生物醫學暨工程學系,生命科學學群,生物醫學工程學類,0506
108122,108,傳播學系,大眾傳播學群,大眾傳播學類,1102
108132,108,兒童發展與家庭教育學系,教育學群,兒童與家庭學類,1015
108142,108,社會工作學系,社會與心理學群,社會工作學類,1003
108152,108,人類發展與心理學系,社會與心理學群,心理學類,1001
108162,108,外語暨新興科技應用學系,外語學群,英語文學類,1201
108172,108,資訊科技與管理學系,資訊學群,資訊管理學類,0107
108182,108,醫務暨健康管理學系,管理學群,醫務管理學類,1604
108192,108,經營管理學系,管理學群,企業管理學類,1601
108202,108,翔飛A組(醫技系、物治系),醫藥衛生學群,醫學檢驗暨生物技術學類,0407
108212,108,翔飛B組(藥學系),醫藥衛生學群,藥學學類,0408
108222,108,翔飛C組(護理學系),醫藥衛生學群,護理學類,0406
108232,108,資訊工程學系(APCS組),資訊學群,資訊工程學類,0101
109012,109,醫學系,醫藥衛生學群,醫學學類,0401
109022,109,牙醫學系,醫藥衛生學群,牙醫學類,0403
109032,109,藥學系藥學組,醫藥衛生學群,藥學學類,0408
109042,109,藥學系藥學組(英語組),醫藥衛生學群,藥學學類,0408
109052,109,藥學系臨床藥學組,醫藥衛生學群,藥學學類,0408
109062,109,醫學檢驗暨生物技術學系,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
109072,109,護理學系,醫藥衛生學群,護理學類,0406
109082,109,保健營養學系,醫藥衛生學群,食品營養保健學類,0409
109092,109,公共衛生學系,醫藥衛生學群,公共衛生學類,0402
109102,109,醫務管理學系,管理學群,醫務管理學類,1604
109112,109,呼吸治療學系,醫藥衛生學群,呼吸治療學類,0410
109122,109,高齡健康暨長期照護學系,醫藥衛生學群,健康照護學類,0411
109132,109,牙體技術學系,醫藥衛生學群,牙醫學類,0403
109142,109,口腔衛生學系,醫藥衛生學群,口腔衛生學類,0412
109152,109,生物醫學工程學系,生命科學學群,生物醫學工程學類,0506
109162,109,食品安全學系,醫藥衛生學群,食品營養保健學類,0409
109172,109,醫學系（展翅A組),醫藥衛生學群,醫學學類,0401
109182,109,牙醫學系（展翅B組),醫藥衛生學群,牙醫學類,0403
109192,109,展翅C組,醫藥衛生學群,醫學影像暨放射科學學類,0408
109202,109,展翅D組,醫藥衛生學群,護理學類,0406
109212,109,展翅E組,醫藥衛生學群,醫學檢驗暨生物技術學類,0407
110012,110,企業與創業管理學系,管理學群,企業管理學類,1601
110022,110,企業與創業管理學系(青年儲蓄帳戶組),管理學群,企業管理學類,1601
110032,110,國際企業學系,管理學群,國際企業學類,1704
110042,110,商學院國際榮譽學士學位學程,管理學群,企業管理學類,1601
110052,110,國際物流與運輸管理學系,管理學群,運輸物流管理學類,1612
110062,110,空運管理學系,管理學群,運輸物流管理學類,1612
110072,110,觀光與餐飲旅館學系,遊憩與運動學群,觀光事業學類,1805
110082,110,休閒與運動管理學系,遊憩與運動學群,休閒管理學類,1803
110092,110,資訊管理學系,資訊學群,資訊管理學類,0107
110102,110,資訊傳播學系,大眾傳播學群,資訊傳播學類,1101
110112,110,電影與創意媒體學系,大眾傳播學群,廣播電視電影學類,1103
110122,110,法律學系,法政學群,法律學類,1501
110132,110,應用日語學系,外語學群,日語文學類,1203
110142,110,應用日語學系(青年儲蓄帳戶組),外語學群,日語文學類,1203
110152,110,應用英語學系,外語學群,英語文學類,1201
110162,110,應用英語學系(青年儲蓄帳戶組),外語學群,英語文學類,1201
110172,110,保健營養學系,醫藥衛生學群,食品營養保健學類,0409
110182,110,健康產業管理學系,管理學群,運動管理學類,1802
110192,110,AI科技與創新設計學士學位學程,資訊學群,數位媒體設計學類,0104
112012,112,嬰幼兒保育學系(台北校區),教育學群,幼兒保育與教育學類,1014
112022,112,長期照護學系(台北校區),醫藥衛生學群,健康照護學類,0411
113012,113,財務金融學系,財經學群,財務金融學類,1701
113022,113,財經法律學系,法政學群,法律學類,1501
113032,113,企業管理學系,管理學群,企業管理學類,1601
113042,113,金融管理學院學士班,財經學群,財務金融學類,1701
113052,113,科技金融學系,財經學群,財務金融學類,1701
113062,113,運動產業管理學士學位學程,遊憩與運動學群,運動管理學類,1802
113072,113,財務金融學系(青年儲蓄帳戶組),財經學群,財務金融學類,1701
130012,130,建築環境設計學士學位學程(社會組),建築與設計學群,建築學類,0801
130022,130,建築環境設計學士學位學程(自然組),建築與設計學群,建築學類,0801
130032,130,傳播學系(數位媒體與智能創作組),大眾傳播學群,資訊傳播學類,1101
130042,130,傳播學系(廣告公關與精準行銷組),大眾傳播學群,大眾傳播學類,1102
130052,130,傳播學系(流行音樂傳播與策展組),大眾傳播學群,大眾傳播學類,1102
130062,130,資訊應用學系(資訊系統開發組),資訊學群,資訊管理學類,0107
130072,130,資訊應用學系(動畫與視覺特效組),資訊學群,數位媒體設計學類,0104
130082,130,資訊應用學系(數位遊戲開發組),資訊學群,資訊工程學類,0101
130092,130,人工智慧技術與應用學士學位學程,資訊學群,人工智慧學類,0105
130102,130,語文學系(華語文創組),外語學群,中國語文學類,1204
